order_id,customer_id,email_snapshot,order_date,status,payment_method,declared_total,currency,source_system,ingested_at,billing_address,shipping_address,promo_code,session_id,ip_address,raw_status_code,user_agent
ORD-f8e052d4-11c4-4d26-b563-93dd38151e44,CUST-bb5d590d-6b38-4c2e-b12c-4db0701ba4e5,nicholas40@example.com,2024-11-25,pending,bank_transfer,1942.85,USD,mobile_ios,2026-04-28T11:21:28.500746Z,"29748 Prince Drives, New Tamaramouth, MP 10029","Unit 4189 Box 3309, DPO AP 35711",,a3e9a604-703b-481b-a553-b812e49e4125,53.246.252.25,ORD_003,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1 rv:5.0; kl-GL) AppleWebKit/532.20.3 (KHTML, like Gecko) Version/4.0.2 Safari/532.20.3"
ORD-5c5ceed5-3fb1-479c-ad17-2fd755ad314b,CUST-2c050803-07ce-48b3-a0fe-18210629124c,amandajohnson@example.net,2025-11-29,delivered,bank_transfer,2784.96,USD,mobile_ios,2026-04-28T11:21:28.500980Z,"0149 Barbara Causeway, South Toni, AZ 12480","117 Clark Station, Glenland, AK 62500",,bf662e25-6a47-4d22-8bd9-a9a849ebf8e6,182.52.255.75,ORD_003,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/532.28.1 (KHTML, like Gecko) Version/4.0 Safari/532.28.1"
ORD-fbec8a33-5a00-48d7-85d6-cdf9c1d65352,CUST-a3992be4-6cc3-4a9d-8686-0a6dfd8a021d,mark03@example.org,2025-04-15,delivered,credit_card,5294.22,USD,mobile_ios,2026-04-28T11:21:28.501259Z,"14024 Kathleen Flats Apt. 280, Davidville, PR 07409","936 Jones Viaduct Suite 594, East Amy, VI 03256",,28717b23-e437-4d63-88d3-0ced7c4a7ba9,107.94.34.39,ORD_005,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/531.9.2 (KHTML, like Gecko) Version/4.0.3 Safari/531.9.2"
ORD-e2b11922-4457-4258-a2d3-8bd666618596,CUST-ab115bf2-c43b-43d3-bbbb-b123cc6c31a5,jsantos@example.net,2025-05-16,delivered,paypal,744.64,USD,pos,2026-04-28T11:21:28.501428Z,"PSC 0446, Box 5184, APO AP 62315","021 Williams Stream, Sharonville, PR 38051",,0bd16827-8e61-423d-a2d8-ccff222ee5f6,124.213.180.179,ORD_004,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/3.1)
ORD-6d2b7a6b-45b1-4911-ae4b-bdb84a11d705,CUST-35e2ce39-4d2e-4466-94d1-01b83b56d631,tammy44@example.net,2024-09-18,cancelled,gift_card,708.34,USD,mobile_android,2026-04-28T11:21:28.501545Z,"2100 Samantha Estate, Cliffordland, IN 57551","189 Jerry Alley, Robinsonstad, WI 69146",,36975078-71ac-49cf-9b31-d98eb4dfe902,181.162.79.236,ORD_002,"Mozilla/5.0 (iPad; CPU iPad OS 14_2_1 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) CriOS/23.0.856.0 Mobile/43C194 Safari/534.1"
ORD-dfd7c2e3-539a-498a-bcb6-192f4c1fe2c5,CUST-91e42fe4-d96b-478d-8efd-7e74e7a9f5db,christopher68@example.org,2025-06-29,shipped,gift_card,320.46,USD,mobile_ios,2026-04-28T11:21:28.501711Z,"USCGC Douglas, FPO AA 84899","788 Diana Cliff Apt. 280, South Travis, MD 04576",,61abf563-1877-4c02-9199-161e0cb4989e,197.100.246.205,ORD_004,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/58.0.824.0 Safari/531.1"
ORD-8cd8830f-9f16-4cca-a67c-e6ec6b96ab73,CUST-01e8067b-12a1-41f8-aa2d-cd313e9d3771,xanderson@example.com,2026-02-21,delivered,bank_transfer,2703.48,USD,pos,2026-04-28T11:21:28.501947Z,"588 Johnson Burgs Apt. 961, Derekstad, UT 46393","55921 Floyd Shoals, Katiefurt, AR 21283",PROMO-7649,421d2403-54b7-4f08-8653-7237ab06d4c9,219.39.216.94,ORD_003,Opera/8.73.(X11; Linux x86_64; byn-ER) Presto/2.9.171 Version/11.00
ORD-6dea9947-76c4-4560-bb98-34b2cdf23ecd,CUST-d503780a-68bd-475f-bfe8-f8300e2ad153,jason59@example.com,2026-04-25,shipped,bank_transfer,103.47,USD,mobile_ios,2026-04-28T11:21:28.502197Z,"431 Tamara Tunnel, New Frances, NY 51155","810 Justin Bridge, Lake Heatherhaven, ME 53814",PROMO-8881,a7dd02e4-43f6-42c8-b413-758a991ef4a6,24.38.122.91,ORD_001,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; uk-UA) AppleWebKit/534.39.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6534.39.6"
ORD-894ae6ca-327a-4d0a-ac5b-5f3f1fae5579,CUST-ce3d579d-7343-4459-990b-7b3942202f20,cynthia87@example.org,2025-07-01,delivered,credit_card,740.52,USD,pos,2026-04-28T11:21:28.502458Z,"2939 Brown Walks, Shellytown, NV 53119","34767 Good Club, Lynnbury, UT 55075",,344d603c-796d-4707-aaa4-da2e84560cc6,46.218.27.191,ORD_003,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/5.0)
ORD-868bbb58-960b-4ba0-8382-219fc9c384cd,CUST-dfadabcf-0848-4b0a-9fc7-650521599b37,kjones@example.com,2024-10-14,delivered,bank_transfer,493.31,USD,web,2026-04-28T11:21:28.502738Z,"4686 Smith Gateway, Susanstad, MH 88263","73231 Rhodes Village Apt. 685, North Ashley, ME 70604",,ed4b83ef-0e4e-44b6-bb1d-987e6111a800,183.72.143.82,ORD_004,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; hsb-DE) AppleWebKit/532.7.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6532.7.2"
ORD-bcfc8eff-7668-480d-8eed-e32861fa0b71,CUST-909680a3-c485-4138-9e6b-e259502757a7,jonesmichelle@example.com,2026-03-07,delivered,bank_transfer,87.11,USD,mobile_android,2026-04-28T11:21:28.503010Z,"1551 Robert Views Suite 434, Barbaratown, NV 48211","14445 Jasmine Estates Apt. 564, South Daniellebury, IN 49070",,628ceeaa-ec10-4d93-838e-8a0a151cff61,175.57.96.61,ORD_004,"Mozilla/5.0 (Linux; Android 2.3.1) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/19.0.844.0 Safari/531.1"
ORD-755fbe7e-98f3-4e49-9cac-7ff7748c3c01,CUST-40b1047f-d68d-498d-b6ce-4a63ad351f7e,zwalker@example.com,2025-04-01,shipped,debit_card,156.03,USD,pos,2026-04-28T11:21:28.503283Z,"83282 Holloway Hills, Catherineport, NH 82509","79156 Patricia Parkways, West Stevestad, RI 74526",,7575a8fd-3900-4878-965d-89bfdff450f9,221.203.69.115,ORD_004,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/5.1)
ORD-be08a660-aca0-4b50-b276-ecbd6fa57a1b,CUST-5d6bf8ab-7325-454a-944e-8270d86a5452,barry04@example.com,2025-10-13,delivered,credit_card,193.63,USD,pos,2026-04-28T11:21:28.503529Z,"0627 Estrada Heights, South Billy, OH 50589","149 Lee Skyway Suite 997, Port Matthewhaven, SD 02440",,db5ea517-0383-4b04-9b02-106e5bae188b,141.125.248.94,ORD_003,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; fo-FO) AppleWebKit/534.7.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6534.7.2"
ORD-3facbd13-6d97-4f9a-96c2-b8dc6d747cac,CUST-a09fa0e7-1da2-4f8c-8521-8189f3e95160,scottkatherine@example.net,2025-07-29,delivered,paypal,2517.81,USD,pos,2026-04-28T11:21:28.503822Z,"0989 Karen Path, South Ronald, UT 42801","313 Jeffrey Valleys, Lake Jessicaport, NH 31385",PROMO-5239,8f62fb2d-a310-4f43-af4a-99287d81ec69,219.164.127.176,ORD_004,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/3.1)
ORD-d21f4314-aa89-4292-8fc8-ecea93ef8e95,CUST-49ea87be-8d10-4a9a-bebd-97612c2da462,andrewyork@example.com,2024-05-02,delivered,gift_card,267.84,USD,mobile_android,2026-04-28T11:21:28.504051Z,"47209 Kathryn Springs Suite 242, Ashleyland, WI 81939","54612 Nicole Motorway, Colonmouth, TX 22503",,913b48da-608b-4e8f-9d01-b94bec70550f,140.40.151.104,ORD_001,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; kk-KZ) AppleWebKit/532.13.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6532.13.2"
ORD-7991cbea-b125-4eb7-a744-8d6e9e7ce4a1,CUST-aec7dd10-0c9a-4291-b7e1-021d391c12cd,hjones@example.com,2025-11-24,confirmed,debit_card,952.13,USD,mobile_ios,2026-04-28T11:21:28.504320Z,"691 Guerrero Underpass, Brandonfurt, PA 68548","USCGC Bauer, FPO AA 93388",PROMO-1464,5aecf6cf-8015-4566-bf47-4f92674a41b0,153.131.34.43,ORD_004,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/535.15.3 (KHTML, like Gecko) Version/5.0 Safari/535.15.3"
ORD-9802a77b-53bf-48ee-9cdf-7cb48b27803b,CUST-17a29a99-9efa-4bc2-9ae3-9816a69d85fb,darlene85@example.com,2025-09-12,shipped,debit_card,405.5,USD,pos,2026-04-28T11:21:28.504578Z,"1582 Matthews Inlet, North Zachary, KY 30840","35737 Barnes Stravenue Suite 823, Wilsonberg, NH 54179",,20a1f583-5dd6-4c55-8c5a-6e738e3d1523,172.125.158.69,ORD_001,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_3; rv:1.9.2.20) Gecko/9998-05-10 07:37:00.916962 Firefox/3.6.10
ORD-91a2a2ce-1aef-407a-bd9e-e67bb2bd4ef1,CUST-bd46604e-447a-414d-8dff-94189e804112,imoreno@example.net,2025-08-31,shipped,credit_card,-2273.91,USD,web,2026-04-28T11:21:28.504897Z,"3474 Hansen Greens, New Amanda, MH 25038","7853 Andrew Crest Suite 077, East Kristi, CO 60570",,47bfcd30-e0a4-4798-b5e0-82b36270e75d,207.178.47.49,ORD_001,Opera/9.48.(X11; Linux i686; mai-IN) Presto/2.9.177 Version/12.00
ORD-267b51db-f424-47ba-8467-f555c0444afe,CUST-5a169fb2-47b3-415a-9d8c-4f5d044d3af7,andrea93@example.org,2025-11-18,shipped,bank_transfer,2962.29,USD,mobile_android,2026-04-28T11:21:28.505181Z,"155 Stephanie Valley Apt. 127, North Manuel, FM 25175","3932 Dean Crossing Suite 588, Royport, AL 18886",PROMO-0265,ffffb262-5062-409f-87fe-946197c3bba0,132.38.223.209,ORD_004,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/534.29.6 (KHTML, like Gecko) Version/4.1 Safari/534.29.6"
ORD-d09bad30-2135-4bc3-ac07-dea8672ca2c1,CUST-f069898b-78a2-448b-91d4-69b4a41bbe35,jenningsnicholas@example.org,2024-09-08,shipped,paypal,239.48,USD,web,2026-04-28T11:21:28.505456Z,"330 Ashley Summit Apt. 477, South Amandamouth, MO 53547","27287 Jessica Plain, Port Sherry, KY 96176",,a282b3a1-6efc-4fc7-b92f-c5df2116ac08,196.165.16.70,ORD_005,Opera/8.99.(Windows 98; hr-HR) Presto/2.9.188 Version/10.00
ORD-9f57e54d-2cb6-4e9b-b86c-2229d270d733,CUST-4d923a96-963a-4f5c-bae9-dc31ee3113a2,robertsbrandon@example.org,2025-06-27,delivered,credit_card,677.36,USD,mobile_android,2026-04-28T11:21:28.505725Z,"USS Baker, FPO AA 32539","6739 Briggs Meadow Suite 346, Adamland, VA 08559",,e9f066a2-5499-4cc9-ab06-4dfa1e75e220,25.139.76.86,ORD_003,Opera/8.45.(Windows NT 6.2; ur-IN) Presto/2.9.178 Version/10.00
ORD-30bdc193-7a02-480e-bef5-7aa4ba8f7c94,CUST-GHOST-008,ipetersen@example.org,2025-07-27,confirmed,debit_card,36.69,USD,web,2026-04-28T11:21:28.505962Z,"7774 Rebecca Spring Suite 610, Lake Annaton, HI 34843","216 Cox Curve, West Steven, PA 80119",,b558b172-b26d-4a66-a308-5cb4a302f1d7,53.7.49.185,ORD_003,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; fy-DE) AppleWebKit/532.41.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6532.41.4"
ORD-b6294f1f-0a42-4c39-a7e8-afde5f32604c,CUST-4cee07a2-3318-477e-9c26-32e79ad44e8c,bpage@example.net,2025-05-20,delivered,gift_card,1930.54,USD,web,2026-04-28T11:21:28.506235Z,"PSC 1944, Box 9173, APO AE 04173","7306 Joanne Street, North Michaelton, MP 85269",,3734d8ec-a84f-4f25-b11a-1edf2bc15b87,33.145.88.72,ORD_002,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) CriOS/43.0.861.0 Mobile/17B331 Safari/531.1"
ORD-fa00d729-20d0-4f9c-8aff-6d0873087257,CUST-5e0f4e1c-3e45-4be1-95f8-19112a1b59b6,halechelsea@example.org,2026-04-10,delivered,gift_card,1311.18,USD,mobile_ios,2026-04-28T11:21:28.506446Z,"Unit 9860 Box 0133, DPO AP 36075","9595 Brady Ports Apt. 659, Ingramland, NM 23982",,1d84993f-4cdd-4cfb-860e-cc78f300f86a,16.134.228.48,ORD_002,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_6 rv:4.0; sd-PK) AppleWebKit/533.41.3 (KHTML, like Gecko) Version/5.1 Safari/533.41.3"
ORD-4ca71d07-b6da-47b3-99da-2c6a2162fadb,CUST-dd9af96c-9a01-4d92-92db-1e70ce743781,gerald83@example.net,2024-05-30,confirmed,gift_card,1701.07,USD,mobile_android,2026-04-28T11:21:28.506582Z,"97998 Wright Islands, Tashatown, MA 82268","Unit 5440 Box 9590, DPO AA 89605",PROMO-5258,a54b90a0-afd9-48df-b77f-0846c7400750,45.62.84.203,ORD_003,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_0 rv:6.0; nb-NO) AppleWebKit/531.41.1 (KHTML, like Gecko) Version/5.1 Safari/531.41.1"
ORD-76908d01-0b80-4c63-97bb-695fc76f13b9,CUST-23915eca-9369-4af7-9afb-e7e518b4813f,jacquelinecrawford@example.com,2025-07-26,delivered,gift_card,820.97,USD,pos,2026-04-28T11:21:28.506814Z,"701 Julia Courts, Millerburgh, SC 81833","6822 Cook Road, North Lindachester, VT 53866",,dc8676ec-13ef-42e4-bd74-9e9fc9e19df4,22.170.103.44,ORD_001,Opera/9.82.(Windows 98; Win 9x 4.90; fa-IR) Presto/2.9.162 Version/12.00
ORD-5160844b-5060-4e7f-9774-88a478159c4f,CUST-d0e0ad1f-5424-410f-8fff-019014446529,jamesrasmussen@example.net,2025-09-16,delivered,gift_card,5286.59,USD,pos,2026-04-28T11:21:28.507070Z,"00658 Angela Flat Apt. 408, Charlesview, OR 90607","12213 Perez Crescent Suite 928, North Mary, PW 70471",,f801973d-7acf-41fd-ac80-ef78e50f8660,155.35.33.51,ORD_005,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/6723-08-01 14:19:07.551147 Firefox/12.0
ORD-e6e603ca-35f2-4b53-8225-65bc9922ea90,CUST-61d9c058-076f-4a72-bb74-9608f1387f32,stephen35@example.net,2025-10-03,delivered,credit_card,1881.62,USD,pos,2026-04-28T11:21:28.507376Z,"USS Richardson, FPO AA 95315","2029 Jackson Center Apt. 736, Lake Erica, SD 31329",,4a169ced-c531-467c-a7ee-3275e40edc64,26.80.251.199,ORD_004,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/9895-06-28 00:17:35.636505 Firefox/3.6.20
ORD-2d655957-9dc0-4175-8479-c98dda21da8d,CUST-15920736-6e6e-4911-97b6-5391a219e8f3,parksdylan@example.com,2026-01-22,shipped,debit_card,398.38,USD,web,2026-04-28T11:21:28.507548Z,"490 Kim Wells, Paulstad, MH 97578","908 Willie Corners, Danielbury, IL 50306",,72295a7d-92c0-4192-aa6e-b4c93eba3627,90.216.201.226,ORD_002,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/534.39.1 (KHTML, like Gecko) Version/4.0.3 Safari/534.39.1"
ORD-6f8bc515-7b60-4f1f-87a5-1547f9630d0e,CUST-17a29a99-9efa-4bc2-9ae3-9816a69d85fb,darlene85@example.com,2024-10-30,delivered,gift_card,345.42,USD,mobile_android,2026-04-28T11:21:28.507811Z,"7790 Tiffany Mews Suite 427, Lake Dominique, MP 86747","4470 Cody Freeway Suite 180, Cunninghammouth, NE 91057",,4dcf42da-6ae0-4b0f-8a7d-ed06fdae3862,155.223.127.241,ORD_001,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/4.1)
ORD-2b0a7df1-72db-45c7-aadc-0295c081e860,CUST-1a238edf-6e78-4139-af67-374ce5aa44aa,jasoncruz@example.net,2025-02-16,delivered,gift_card,33.48,USD,pos,2026-04-28T11:21:28.508084Z,"PSC 7258, Box 3705, APO AP 30608","86583 Catherine Junctions Suite 947, Anitaside, NH 98337",,febd7c17-e611-4301-b4ae-6e6b99f8f7fd,187.125.73.224,ORD_002,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_7 rv:2.0; ia-FR) AppleWebKit/532.31.3 (KHTML, like Gecko) Version/5.0 Safari/532.31.3"
ORD-5b5afa45-c6b8-4c9c-a705-ea25598f4822,CUST-0e314dce-7de0-4b16-97f1-6d6bb83e7186,hannah64@example.com,2025-02-13,delivered,bank_transfer,1027.82,USD,web,2026-04-28T11:21:28.508327Z,"510 Ashley Springs Suite 244, East Amyfurt, HI 45888","43818 Patricia Harbor, Michellefurt, MD 12006",PROMO-7446,9c4086dd-52ec-404e-acd3-5f88894b99f0,185.83.209.189,ORD_003,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/5.0)
ORD-a447f74e-4267-4c54-982f-b58b3a45fa3b,CUST-f0631aa7-51f7-4798-88d6-7fd0244e11b6,mikereyes@example.com,2025-07-04,delivered,credit_card,857.0,USD,pos,2026-04-28T11:21:28.508621Z,"044 Boyd Orchard, North Alice, ID 36323","3552 Yvette Mountain, Boylehaven, TN 02787",,f41217d1-7210-4cf4-86e0-5622071e511c,158.77.181.96,ORD_001,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/19.0.822.0 Safari/533.0"
ORD-a276d081-9d13-4089-8947-da11dc106531,CUST-7f370578-b1c7-4193-908d-d8b10ac20d82,leedaniel@example.net,2026-04-24,delivered,bank_transfer,654.29,USD,mobile_android,2026-04-28T11:21:28.508844Z,"63444 Andrea Ford Suite 066, East Anthonyberg, PR 33776","6732 Nicole Extensions, Port Carolberg, VT 91271",PROMO-4620,cd89f812-7450-44c7-a422-99f7ae0d0517,189.123.66.228,ORD_004,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/9283-03-16 18:25:19.997162 Firefox/11.0
ORD-d27092fd-32f5-4571-9a27-4b15334870bd,CUST-f53950f3-d430-40c2-9085-404ffafcab43,megancosta@example.com,2024-08-27,delivered,gift_card,1110.45,USD,web,2026-04-28T11:21:28.509157Z,"6568 Shelly Lodge Apt. 196, East Amy, SC 24011","USS Jordan, FPO AE 14476",,5aeffc4c-9514-4099-bc6e-cb8561fc63e9,203.33.110.227,ORD_001,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_7; rv:1.9.6.20) Gecko/5591-02-03 02:17:37.170975 Firefox/3.6.7
ORD-ab669fa1-278d-4c10-b26c-1073a7865384,CUST-aec7dd10-0c9a-4291-b7e1-021d391c12cd,hjones@example.com,2026-01-28,shipped,credit_card,1468.54,USD,mobile_android,2026-04-28T11:21:28.509447Z,"448 Morales Square, Dixonbury, WV 08664","6936 Kimberly River Suite 732, Michaelton, WI 83017",,ddd799c5-3831-42d7-8b99-0fe8adb44cb7,70.183.225.58,ORD_005,Opera/9.58.(X11; Linux x86_64; ru-RU) Presto/2.9.189 Version/11.00
ORD-dce669e0-598d-44ff-94b6-1a6ff08bfd35,CUST-f0631aa7-51f7-4798-88d6-7fd0244e11b6,mikereyes@example.com,2024-09-13,delivered,bank_transfer,1123.44,USD,mobile_ios,2026-04-28T11:21:28.509752Z,"227 Peters Bridge, New Meganstad, OK 85677","350 Ronald Flats, Davidfurt, WA 80386",PROMO-6631,e9b437f3-4922-4f8c-8043-0f0d3c960d7d,215.233.178.52,ORD_003,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/531.34.5 (KHTML, like Gecko) Version/5.0 Safari/531.34.5"
ORD-f90ce61f-efd1-479a-ab61-50a9c3fb06b8,CUST-56511fac-77ef-4415-8059-bc81cded5178,benjamin57@example.com,2025-03-12,delivered,gift_card,77.81,USD,pos,2026-04-28T11:21:28.510011Z,"969 Oliver Loop Apt. 179, Ashleyport, OH 26664","9757 Colon Grove, East Jacob, WA 64812",,38360cdf-a498-449d-b2d0-e56449db559e,11.177.118.158,ORD_002,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; mni-IN) AppleWebKit/534.18.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6534.18.3"
ORD-0d22341a-161d-4e04-8f53-c1e93b23c81d,CUST-35188f3b-0bf5-4907-8c72-796c70158dbb,smithsteven@example.org,2024-12-31,confirmed,paypal,3967.59,USD,pos,2026-04-28T11:21:28.510307Z,"USNV Potts, FPO AE 15971","166 Scott Skyway Suite 265, Lewischester, KY 14506",,283cbfc0-597b-47bc-8df1-7500f87aa112,176.205.93.74,ORD_004,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/5.0)
ORD-b7c3a90c-285c-4b47-b7be-92f848a8af5a,CUST-d16bf716-5b6c-4946-9e74-28c9ef615933,melissa19@example.com,2024-10-29,confirmed,debit_card,66.1,USD,pos,2026-04-28T11:21:28.510560Z,"892 Jacob Meadow Apt. 978, New David, WA 34454","65911 Joseph Views, East Samantha, ID 19329",,0104758b-eff5-4a15-9ff8-4369ee15d6a4,152.176.200.17,ORD_004,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) FxiOS/18.2j2433.0 Mobile/94A438 Safari/532.2"
ORD-e2404af8-1d1c-4d33-88de-c1f3c674b3f2,CUST-48190d67-1c95-4a96-a4e1-42d52a26ad29,robertmckay@example.org,2025-03-28,delivered,gift_card,4017.49,USD,mobile_android,2026-04-28T11:21:28.510847Z,"6677 Jessica Village Suite 863, Ochoamouth, IN 51139","60739 Andrew Motorway, Port Patricia, PA 59257",,e87329ea-133a-423d-a4d1-f3298b88efb1,166.174.2.249,ORD_002,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_6 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) FxiOS/15.5l4641.0 Mobile/79V476 Safari/535.1"
ORD-2ff003b9-d4eb-483e-9670-28108cb1836b,CUST-860c9935-f6dd-46ea-b41f-4f8d976a35a4,denise76@example.org,2024-07-25,delivered,debit_card,1983.35,USD,mobile_android,2026-04-28T11:21:28.511123Z,"USCGC Fischer, FPO AP 46318","43358 Michelle Port Suite 142, Ericberg, NC 40923",,8d05a363-3823-4e0b-9987-e1daa7485ea1,177.186.51.15,ORD_003,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 11.0; Trident/4.0)
ORD-d5b87bdf-19e4-422a-854f-e24f849cd9fc,CUST-aa71742a-def3-44b1-a192-af9d5ce773ba,jesse36@example.com,2025-11-26,delivered,gift_card,1703.85,USD,mobile_android,2026-04-28T11:21:28.511376Z,"7617 Young Burg Suite 080, East Nathanielville, KS 72170","PSC 5464, Box 9502, APO AA 26937",,12de432e-ece3-4f57-84ca-f89bc81f0b6c,149.243.76.58,ORD_004,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/534.16.6 (KHTML, like Gecko) Version/4.1 Safari/534.16.6"
ORD-5afafae7-a19d-48c6-b2ad-ddf3b5d06f69,CUST-98f927f2-c765-436b-a3fa-eed0e73cd5b3,gleblanc@example.com,2025-05-12,delivered,paypal,1153.5,USD,web,2026-04-28T11:21:28.511612Z,"342 Jason Cape Apt. 206, West Richard, MN 64205","76655 Gwendolyn Locks, Lake Joseph, WV 47205",,0d5b09dc-a389-4d3c-a405-57016054be7a,77.63.213.199,ORD_001,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 4.0; Trident/4.1)
ORD-b47d757b-cee3-47a0-b03f-5191ba9e4aec,CUST-13371b11-7a97-418d-b425-d978d65ed1a1,chase78@example.com,2025-09-07,delivered,bank_transfer,815.73,USD,web,2026-04-28T11:21:28.511888Z,"861 Brooks Parkway, Morganton, DC 27623","423 Wu Drive, Rossberg, SC 78097",,d4b2f25b-ce16-4f14-85da-ac0a4a6d020a,16.130.61.167,ORD_003,Opera/9.45.(X11; Linux i686; et-EE) Presto/2.9.163 Version/11.00
ORD-62545b13-5544-4c3f-906a-15b068ee91e2,CUST-3ae89ac3-2ad0-4441-bfd4-d9ba2e3a417d,harrisonmark@example.net,2024-07-10,delivered,paypal,435.15,USD,web,2026-04-28T11:21:28.512159Z,"8557 Justin Mount Apt. 369, Moorebury, NY 34507","322 Jonathan Summit, Davidview, PW 78161",,39023ca0-edbd-43f1-b602-b667374a4686,92.75.70.35,ORD_004,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/3360-03-19 05:48:25.956566 Firefox/13.0
ORD-c2617032-d08a-489a-9ac4-46b24c5b9212,CUST-cbf02587-65af-4143-ae4a-534daa61060d,angela47@example.net,2024-10-08,confirmed,debit_card,1765.92,USD,mobile_ios,2026-04-28T11:21:28.512448Z,"95421 Johnson Forge Apt. 719, Lake Natashahaven, AK 52463","61747 Stark Inlet Suite 829, Mejiaside, FL 93402",,22257b4b-2e0f-4c6d-8170-783370e9e883,115.51.227.81,ORD_003,Mozilla/5.0 (Android 4.0.3; Mobile; rv:8.0) Gecko/8.0 Firefox/8.0
ORD-24b826cb-4e34-4053-b437-5cb41f74fa14,CUST-0be5881b-87b1-40e8-833d-db56cd95f2e5,jessicafloyd@example.org,2025-03-26,delivered,credit_card,214.02,USD,web,2026-04-28T11:21:28.512755Z,"2699 Vaughn Route Suite 445, Lake Makayla, MD 70665","01302 Samuel Union, Chasefort, DE 19878",,e837391f-5b09-42cb-8b43-df64b4a87a2d,177.60.73.245,ORD_005,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/5399-07-28 08:44:22.858902 Firefox/3.6.4
ORD-2e96b5f7-9d98-40b0-9d69-d04af211974a,CUST-5a5d9e8d-db45-4665-bf83-a92fefcb0b92,andrea55@example.net,2026-03-30,delivered,paypal,1532.82,USD,web,2026-04-28T11:21:28.513042Z,"50232 William Park Suite 672, Carrilloshire, FL 35446","185 Ashley Flats Suite 283, Rogerston, WY 28815",PROMO-8666,750244ca-7c3c-43f1-afba-92753b2e6a7d,135.245.164.130,ORD_004,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_7; rv:1.9.5.20) Gecko/9225-08-13 15:12:50.101776 Firefox/3.6.10
